"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Lithuania","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","964.0","358.0","606.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","92.0","42.0","50.0","-"
"25-34 years","296.0","101.0","195.0","-"
"35-44 years","295.0","119.0","176.0","-"
"45-54 years","157.0","52.0","105.0","-"
"55-64 years","79.0","29.0","50.0","-"
"65 years and over","45.0","15.0","30.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","143.0","73.0","70.0","-"
"Married","697.0","253.0","444.0","-"
"Other","122.0","32.0","90.0","-"
"Unknown","2.0","-","2.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","87.0","30.0","57.0","-"
"Service occupations","38.0","8.0","30.0","-"
"Sales and office occupations","30.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","16.0","16.0","-","-"
"Production, transportation, and material moving occupations","33.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","114.0","33.0","81.0","-"
"Homemakers","16.0","-","16.0","-"
"Students or children","83.0","28.0","55.0","-"
"Retirees","8.0","D","D","-"
"Unemployed","7.0","D","D","-"
"Unknown","637.0","228.0","409.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"California","64.0","22.0","42.0","-"
"Colorado","12.0","4.0","8.0","-"
"Connecticut","18.0","8.0","10.0","-"
"Florida","74.0","28.0","46.0","-"
"Georgia","23.0","8.0","15.0","-"
"Illinois","345.0","133.0","212.0","-"
"Maryland","17.0","6.0","11.0","-"
"Massachusetts","29.0","11.0","18.0","-"
"Michigan","18.0","7.0","11.0","-"
"Minnesota","11.0","4.0","7.0","-"
"Nevada","20.0","11.0","9.0","-"
"New Jersey","66.0","22.0","44.0","-"
"New York","113.0","44.0","69.0","-"
"North Carolina","8.0","5.0","3.0","-"
"Ohio","31.0","13.0","18.0","-"
"Pennsylvania","15.0","4.0","11.0","-"
"Rhode Island","7.0","D","D","-"
"Texas","9.0","D","D","-"
"Virginia","18.0","3.0","15.0","-"
"Wisconsin","13.0","8.0","5.0","-"
"Other","51.0","12.0","39.0","-"
"Unknown","2.0","-","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
