"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Philippines","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","40500.0","14901.0","25536.0","63.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","2991.0","1485.0","1498.0","8.0"
"25-34 years","11259.0","4065.0","7182.0","12.0"
"35-44 years","12076.0","4128.0","7927.0","21.0"
"45-54 years","6336.0","2305.0","4018.0","13.0"
"55-64 years","3909.0","1493.0","2410.0","6.0"
"65 years and over","3929.0","1425.0","2501.0","3.0"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","8913.0","4172.0","4741.0","-"
"Married","27697.0","9888.0","17809.0","-"
"Other","3468.0","720.0","2748.0","-"
"Unknown","422.0","121.0","238.0","63.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","6726.0","1993.0","4733.0","-"
"Service occupations","1470.0","536.0","934.0","-"
"Sales and office occupations","1846.0","446.0","1400.0","-"
"Farming, fishing, and forestry occupations","12.0","9.0","3.0","-"
"Construction, extraction, maintenance and repair occupations","238.0","232.0","6.0","-"
"Production, transportation, and material moving occupations","954.0","610.0","344.0","-"
"Military","886.0","714.0","172.0","-"
"No occupation/not working outside home","2753.0","955.0","1798.0","-"
"Homemakers","472.0","14.0","458.0","-"
"Students or children","1746.0","728.0","1018.0","-"
"Retirees","232.0","111.0","121.0","-"
"Unemployed","303.0","102.0","201.0","-"
"Unknown","25615.0","9406.0","16146.0","63.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Alaska","239.0","81.0","158.0","-"
"Arizona","428.0","111.0","317.0","-"
"California","16171.0","6313.0","9858.0","-"
"Connecticut","291.0","93.0","198.0","-"
"Florida","2145.0","739.0","1406.0","-"
"Georgia","412.0","121.0","291.0","-"
"Hawaii","2140.0","838.0","1302.0","-"
"Illinois","2213.0","810.0","1403.0","-"
"Maryland","744.0","258.0","486.0","-"
"Massachusetts","241.0","95.0","146.0","-"
"Michigan","466.0","158.0","308.0","-"
"Nevada","1609.0","563.0","1046.0","-"
"New Jersey","2345.0","964.0","1381.0","-"
"New York","2339.0","843.0","1496.0","-"
"North Carolina","548.0","174.0","374.0","-"
"Pennsylvania","370.0","125.0","245.0","-"
"Texas","1734.0","642.0","1092.0","-"
"U.S. Possessions","596.0","219.0","377.0","-"
"Virginia","1253.0","472.0","781.0","-"
"Washington","1014.0","368.0","646.0","-"
"Other","2778.0","792.0","1986.0","-"
"Unknown","424.0","122.0","239.0","63.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
