"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Gambia, The","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","286.0","180.0","106.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","10.0","6.0","4.0","-"
"25-34 years","88.0","52.0","36.0","-"
"35-44 years","133.0","88.0","45.0","-"
"45-54 years","43.0","26.0","17.0","-"
"55-64 years","6.0","D","D","-"
"65 years and over","6.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","22.0","14.0","8.0","-"
"Married","225.0","140.0","85.0","-"
"Other","38.0","25.0","13.0","-"
"Unknown","1.0","1.0","-","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","33.0","24.0","9.0","-"
"Service occupations","10.0","4.0","6.0","-"
"Sales and office occupations","9.0","6.0","3.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","7.0","7.0","-","-"
"Production, transportation, and material moving occupations","9.0","9.0","-","-"
"Military","3.0","3.0","-","-"
"No occupation/not working outside home","13.0","6.0","7.0","-"
"Homemakers","D","-","D","-"
"Students or children","D","D","D","-"
"Retirees","D","D","-","-"
"Unemployed","D","D","-","-"
"Unknown","202.0","121.0","81.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"California","7.0","4.0","3.0","-"
"Colorado","3.0","D","D","-"
"Florida","6.0","3.0","3.0","-"
"Georgia","43.0","21.0","22.0","-"
"Maryland","45.0","20.0","25.0","-"
"Massachusetts","4.0","4.0","-","-"
"Michigan","5.0","5.0","-","-"
"Minnesota","6.0","6.0","-","-"
"Missouri","5.0","D","D","-"
"New Jersey","9.0","4.0","5.0","-"
"New York","43.0","31.0","12.0","-"
"North Carolina","19.0","15.0","4.0","-"
"Ohio","11.0","8.0","3.0","-"
"Oregon","4.0","4.0","-","-"
"Pennsylvania","5.0","D","D","-"
"Rhode Island","6.0","3.0","3.0","-"
"Texas","13.0","8.0","5.0","-"
"Virginia","6.0","D","D","-"
"Washington","19.0","16.0","3.0","-"
"Wisconsin","4.0","D","D","-"
"Other","22.0","12.0","10.0","-"
"Unknown","1.0","1.0","-","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
