"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Moldova","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","988.0","419.0","569.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","159.0","69.0","90.0","-"
"25-34 years","229.0","77.0","152.0","-"
"35-44 years","227.0","101.0","126.0","-"
"45-54 years","151.0","73.0","78.0","-"
"55-64 years","97.0","46.0","51.0","-"
"65 years and over","125.0","53.0","72.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","177.0","85.0","92.0","-"
"Married","692.0","290.0","402.0","-"
"Other","112.0","41.0","71.0","-"
"Unknown","7.0","3.0","4.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","69.0","27.0","42.0","-"
"Service occupations","27.0","11.0","16.0","-"
"Sales and office occupations","34.0","7.0","27.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","18.0","D","D","-"
"Production, transportation, and material moving occupations","43.0","D","D","-"
"Military","5.0","D","D","-"
"No occupation/not working outside home","151.0","41.0","110.0","-"
"Homemakers","6.0","-","6.0","-"
"Students or children","115.0","33.0","82.0","-"
"Retirees","10.0","3.0","7.0","-"
"Unemployed","20.0","5.0","15.0","-"
"Unknown","641.0","274.0","367.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"California","208.0","96.0","112.0","-"
"Colorado","9.0","D","D","-"
"Florida","28.0","8.0","20.0","-"
"Georgia","42.0","16.0","26.0","-"
"Illinois","18.0","6.0","12.0","-"
"Maryland","11.0","3.0","8.0","-"
"Massachusetts","57.0","21.0","36.0","-"
"Minnesota","36.0","15.0","21.0","-"
"Missouri","9.0","D","D","-"
"Nevada","7.0","3.0","4.0","-"
"New Jersey","34.0","15.0","19.0","-"
"New York","212.0","105.0","107.0","-"
"North Carolina","31.0","14.0","17.0","-"
"Ohio","12.0","5.0","7.0","-"
"Oregon","16.0","5.0","11.0","-"
"Pennsylvania","47.0","18.0","29.0","-"
"Tennessee","9.0","5.0","4.0","-"
"Texas","12.0","4.0","8.0","-"
"Virginia","17.0","6.0","11.0","-"
"Washington","114.0","51.0","63.0","-"
"Other","52.0","15.0","37.0","-"
"Unknown","7.0","3.0","4.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
