"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Slovak Republic","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","479.0","192.0","287.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","33.0","D","D","-"
"25-34 years","209.0","71.0","138.0","-"
"35-44 years","134.0","62.0","72.0","-"
"45-54 years","67.0","29.0","38.0","-"
"55-64 years","27.0","15.0","12.0","-"
"65 years and over","9.0","D","D","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","77.0","49.0","28.0","-"
"Married","341.0","122.0","219.0","-"
"Other","55.0","17.0","38.0","-"
"Unknown","6.0","4.0","2.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","46.0","19.0","27.0","-"
"Service occupations","10.0","D","D","-"
"Sales and office occupations","24.0","6.0","18.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","7.0","7.0","-","-"
"Production, transportation, and material moving occupations","D","D","D","-"
"Military","D","-","D","-"
"No occupation/not working outside home","49.0","9.0","40.0","-"
"Homemakers","D","-","D","-"
"Students or children","33.0","9.0","24.0","-"
"Retirees","-","-","-","-"
"Unemployed","D","-","D","-"
"Unknown","336.0","144.0","192.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"California","44.0","12.0","32.0","-"
"Colorado","7.0","D","D","-"
"Connecticut","4.0","D","D","-"
"Florida","60.0","23.0","37.0","-"
"Georgia","10.0","3.0","7.0","-"
"Illinois","39.0","22.0","17.0","-"
"Indiana","5.0","D","D","-"
"Maryland","7.0","D","D","-"
"Massachusetts","9.0","D","D","-"
"Michigan","6.0","D","D","-"
"Nevada","5.0","D","D","-"
"New Hampshire","4.0","-","4.0","-"
"New Jersey","110.0","44.0","66.0","-"
"New York","68.0","34.0","34.0","-"
"North Carolina","5.0","D","D","-"
"Ohio","13.0","7.0","6.0","-"
"Pennsylvania","19.0","10.0","9.0","-"
"Texas","8.0","D","D","-"
"Virginia","12.0","3.0","9.0","-"
"Wisconsin","6.0","D","D","-"
"Other","32.0","13.0","19.0","-"
"Unknown","6.0","4.0","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
