"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Sierra Leone","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1683.0","729.0","950.0","4.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","207.0","79.0","125.0","3.0"
"25-34 years","584.0","248.0","336.0","-"
"35-44 years","471.0","219.0","251.0","1.0"
"45-54 years","259.0","112.0","147.0","-"
"55-64 years","103.0","47.0","56.0","-"
"65 years and over","59.0","24.0","35.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","505.0","217.0","288.0","-"
"Married","843.0","385.0","458.0","-"
"Other","311.0","115.0","196.0","-"
"Unknown","24.0","12.0","8.0","4.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","121.0","49.0","72.0","-"
"Service occupations","83.0","19.0","64.0","-"
"Sales and office occupations","20.0","13.0","7.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","7.0","7.0","-","-"
"Production, transportation, and material moving occupations","31.0","27.0","4.0","-"
"Military","32.0","27.0","5.0","-"
"No occupation/not working outside home","157.0","64.0","93.0","-"
"Homemakers","5.0","D","D","-"
"Students or children","128.0","52.0","76.0","-"
"Retirees","10.0","7.0","3.0","-"
"Unemployed","14.0","D","D","-"
"Unknown","1232.0","523.0","705.0","4.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","25.0","17.0","8.0","-"
"California","87.0","41.0","46.0","-"
"Connecticut","10.0","5.0","5.0","-"
"Delaware","10.0","5.0","5.0","-"
"District of Columbia","9.0","4.0","5.0","-"
"Florida","26.0","14.0","12.0","-"
"Georgia","109.0","41.0","68.0","-"
"Illinois","15.0","8.0","7.0","-"
"Maryland","281.0","123.0","158.0","-"
"Massachusetts","43.0","21.0","22.0","-"
"Michigan","22.0","9.0","13.0","-"
"Minnesota","48.0","20.0","28.0","-"
"New Jersey","165.0","57.0","108.0","-"
"New York","159.0","67.0","92.0","-"
"North Carolina","70.0","37.0","33.0","-"
"Ohio","88.0","40.0","48.0","-"
"Pennsylvania","125.0","51.0","74.0","-"
"Tennessee","17.0","11.0","6.0","-"
"Texas","54.0","20.0","34.0","-"
"Virginia","220.0","90.0","130.0","-"
"Other","76.0","36.0","40.0","-"
"Unknown","24.0","12.0","8.0","4.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
