"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Singapore","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","347.0","139.0","207.0","1.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","19.0","11.0","8.0","-"
"25-34 years","60.0","19.0","41.0","-"
"35-44 years","151.0","61.0","90.0","-"
"45-54 years","84.0","36.0","47.0","1.0"
"55-64 years","21.0","8.0","13.0","-"
"65 years and over","12.0","4.0","8.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","55.0","36.0","19.0","-"
"Married","260.0","93.0","167.0","-"
"Other","31.0","10.0","21.0","-"
"Unknown","1.0","-","-","1.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","70.0","41.0","29.0","-"
"Service occupations","D","-","D","-"
"Sales and office occupations","12.0","4.0","8.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","D","D","-","-"
"Military","4.0","D","D","-"
"No occupation/not working outside home","40.0","10.0","30.0","-"
"Homemakers","14.0","-","14.0","-"
"Students or children","19.0","D","D","-"
"Retirees","D","D","-","-"
"Unemployed","D","-","D","-"
"Unknown","218.0","81.0","136.0","1.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","8.0","D","D","-"
"California","109.0","51.0","58.0","-"
"Colorado","4.0","D","D","-"
"Florida","14.0","5.0","9.0","-"
"Georgia","7.0","D","D","-"
"Hawaii","9.0","D","D","-"
"Illinois","10.0","4.0","6.0","-"
"Maryland","5.0","D","D","-"
"Massachusetts","6.0","3.0","3.0","-"
"Michigan","4.0","-","4.0","-"
"Minnesota","3.0","3.0","-","-"
"New Jersey","16.0","5.0","11.0","-"
"New York","40.0","16.0","24.0","-"
"North Carolina","11.0","5.0","6.0","-"
"Ohio","4.0","D","D","-"
"Oregon","7.0","4.0","3.0","-"
"Pennsylvania","7.0","3.0","4.0","-"
"Texas","25.0","9.0","16.0","-"
"Virginia","16.0","6.0","10.0","-"
"Washington","13.0","5.0","8.0","-"
"Other","28.0","10.0","18.0","-"
"Unknown","1.0","-","-","1.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
