"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Zimbabwe","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","322.0","153.0","169.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","15.0","7.0","8.0","-"
"25-34 years","88.0","39.0","49.0","-"
"35-44 years","106.0","48.0","58.0","-"
"45-54 years","88.0","44.0","44.0","-"
"55-64 years","17.0","11.0","6.0","-"
"65 years and over","8.0","4.0","4.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","44.0","21.0","23.0","-"
"Married","240.0","117.0","123.0","-"
"Other","36.0","15.0","21.0","-"
"Unknown","2.0","-","2.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","63.0","34.0","29.0","-"
"Service occupations","D","D","D","-"
"Sales and office occupations","13.0","7.0","6.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","-","-","-","-"
"Production, transportation, and material moving occupations","6.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","25.0","9.0","16.0","-"
"Homemakers","7.0","-","7.0","-"
"Students or children","14.0","D","D","-"
"Retirees","D","-","D","-"
"Unemployed","D","D","D","-"
"Unknown","206.0","95.0","111.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","8.0","3.0","5.0","-"
"California","52.0","21.0","31.0","-"
"Colorado","7.0","3.0","4.0","-"
"Florida","24.0","16.0","8.0","-"
"Georgia","28.0","14.0","14.0","-"
"Illinois","10.0","4.0","6.0","-"
"Indiana","6.0","D","D","-"
"Maryland","8.0","3.0","5.0","-"
"Massachusetts","9.0","4.0","5.0","-"
"Michigan","8.0","4.0","4.0","-"
"Nevada","6.0","3.0","3.0","-"
"New Jersey","13.0","6.0","7.0","-"
"New York","21.0","9.0","12.0","-"
"North Carolina","14.0","7.0","7.0","-"
"Oregon","7.0","4.0","3.0","-"
"Pennsylvania","10.0","6.0","4.0","-"
"Tennessee","6.0","D","D","-"
"Texas","28.0","12.0","16.0","-"
"Virginia","11.0","4.0","7.0","-"
"Washington","7.0","3.0","4.0","-"
"Other","37.0","20.0","17.0","-"
"Unknown","2.0","-","2.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
