"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Jamaica","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","18953.0","7358.0","11571.0","24.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","1871.0","704.0","1166.0","1.0"
"25-34 years","5222.0","1955.0","3259.0","8.0"
"35-44 years","4889.0","1976.0","2907.0","6.0"
"45-54 years","3731.0","1416.0","2313.0","2.0"
"55-64 years","2140.0","875.0","1260.0","5.0"
"65 years and over","1100.0","432.0","666.0","2.0"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","6438.0","2187.0","4251.0","-"
"Married","9692.0","4302.0","5390.0","-"
"Other","2658.0","788.0","1870.0","-"
"Unknown","165.0","81.0","60.0","24.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","1391.0","428.0","963.0","-"
"Service occupations","765.0","166.0","599.0","-"
"Sales and office occupations","551.0","D","D","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","441.0","D","D","-"
"Military","426.0","297.0","129.0","-"
"No occupation/not working outside home","1629.0","546.0","1083.0","-"
"Homemakers","109.0","4.0","105.0","-"
"Students or children","1173.0","383.0","790.0","-"
"Retirees","187.0","90.0","97.0","-"
"Unemployed","160.0","69.0","91.0","-"
"Unknown","13487.0","5133.0","8330.0","24.0"
"","","","",""
"Leading states of permanent residence","","","",""
"California","245.0","120.0","125.0","-"
"Connecticut","672.0","242.0","430.0","-"
"Delaware","69.0","25.0","44.0","-"
"District of Columbia","34.0","10.0","24.0","-"
"Florida","6367.0","2445.0","3922.0","-"
"Georgia","859.0","344.0","515.0","-"
"Hawaii","47.0","29.0","18.0","-"
"Illinois","156.0","64.0","92.0","-"
"Maryland","492.0","170.0","322.0","-"
"Massachusetts","409.0","167.0","242.0","-"
"Michigan","70.0","27.0","43.0","-"
"New Jersey","1102.0","417.0","685.0","-"
"New York","6653.0","2477.0","4176.0","-"
"North Carolina","187.0","99.0","88.0","-"
"Ohio","85.0","49.0","36.0","-"
"Pennsylvania","459.0","162.0","297.0","-"
"South Carolina","37.0","13.0","24.0","-"
"Texas","195.0","88.0","107.0","-"
"Virginia","240.0","129.0","111.0","-"
"Washington","35.0","19.0","16.0","-"
"Other","372.0","179.0","193.0","-"
"Unknown","168.0","83.0","61.0","24.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
