"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Dominica","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","741.0","298.0","443.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","89.0","39.0","50.0","-"
"25-34 years","216.0","86.0","130.0","-"
"35-44 years","222.0","84.0","138.0","-"
"45-54 years","119.0","52.0","67.0","-"
"55-64 years","58.0","24.0","34.0","-"
"65 years and over","37.0","13.0","24.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","300.0","107.0","193.0","-"
"Married","365.0","163.0","202.0","-"
"Other","68.0","24.0","44.0","-"
"Unknown","8.0","4.0","4.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","47.0","18.0","29.0","-"
"Service occupations","13.0","D","D","-"
"Sales and office occupations","25.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","16.0","16.0","-","-"
"Production, transportation, and material moving occupations","15.0","D","D","-"
"Military","26.0","13.0","13.0","-"
"No occupation/not working outside home","70.0","19.0","51.0","-"
"Homemakers","8.0","-","8.0","-"
"Students or children","56.0","D","D","-"
"Retirees","D","D","D","-"
"Unemployed","D","D","D","-"
"Unknown","529.0","212.0","317.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Alaska","8.0","D","D","-"
"California","12.0","7.0","5.0","-"
"Colorado","3.0","D","D","-"
"Connecticut","13.0","7.0","6.0","-"
"District of Columbia","3.0","D","D","-"
"Florida","137.0","54.0","83.0","-"
"Georgia","28.0","14.0","14.0","-"
"Illinois","6.0","D","D","-"
"Kentucky","3.0","D","D","-"
"Maryland","23.0","6.0","17.0","-"
"Massachusetts","24.0","9.0","15.0","-"
"New Jersey","44.0","14.0","30.0","-"
"New York","200.0","78.0","122.0","-"
"North Carolina","5.0","D","D","-"
"Pennsylvania","15.0","7.0","8.0","-"
"Tennessee","7.0","D","D","-"
"Texas","27.0","12.0","15.0","-"
"U.S. Possessions","135.0","52.0","83.0","-"
"Virginia","11.0","7.0","4.0","-"
"Washington","4.0","D","D","-"
"Other","25.0","14.0","11.0","-"
"Unknown","8.0","4.0","4.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
