"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Georgia","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","628.0","228.0","399.0","1.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","44.0","20.0","24.0","-"
"25-34 years","163.0","57.0","105.0","1.0"
"35-44 years","167.0","57.0","110.0","-"
"45-54 years","113.0","35.0","78.0","-"
"55-64 years","70.0","29.0","41.0","-"
"65 years and over","71.0","30.0","41.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","87.0","44.0","43.0","-"
"Married","451.0","157.0","294.0","-"
"Other","87.0","26.0","61.0","-"
"Unknown","3.0","1.0","1.0","1.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","55.0","26.0","29.0","-"
"Service occupations","16.0","D","D","-"
"Sales and office occupations","16.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","10.0","D","D","-"
"Military","D","D","-","-"
"No occupation/not working outside home","69.0","26.0","43.0","-"
"Homemakers","6.0","-","6.0","-"
"Students or children","45.0","20.0","25.0","-"
"Retirees","9.0","D","D","-"
"Unemployed","9.0","D","D","-"
"Unknown","455.0","154.0","300.0","1.0"
"","","","",""
"Leading states of permanent residence","","","",""
"California","131.0","55.0","76.0","-"
"Colorado","4.0","D","D","-"
"Connecticut","8.0","D","D","-"
"Florida","15.0","9.0","6.0","-"
"Georgia","24.0","8.0","16.0","-"
"Illinois","8.0","3.0","5.0","-"
"Maryland","8.0","4.0","4.0","-"
"Massachusetts","19.0","5.0","14.0","-"
"Michigan","4.0","D","D","-"
"Minnesota","4.0","D","D","-"
"Nevada","4.0","D","D","-"
"New Jersey","79.0","20.0","59.0","-"
"New York","208.0","70.0","138.0","-"
"Ohio","8.0","5.0","3.0","-"
"Oregon","5.0","D","D","-"
"Pennsylvania","20.0","7.0","13.0","-"
"Rhode Island","6.0","3.0","3.0","-"
"Texas","8.0","3.0","5.0","-"
"Virginia","7.0","D","D","-"
"Washington","22.0","11.0","11.0","-"
"Other","33.0","11.0","22.0","-"
"Unknown","3.0","1.0","1.0","1.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
