"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Latvia","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","347.0","131.0","216.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","57.0","24.0","33.0","-"
"25-34 years","113.0","42.0","71.0","-"
"35-44 years","68.0","27.0","41.0","-"
"45-54 years","62.0","19.0","43.0","-"
"55-64 years","31.0","8.0","23.0","-"
"65 years and over","16.0","11.0","5.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","77.0","35.0","42.0","-"
"Married","218.0","80.0","138.0","-"
"Other","48.0","16.0","32.0","-"
"Unknown","4.0","-","4.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","36.0","18.0","18.0","-"
"Service occupations","7.0","D","D","-"
"Sales and office occupations","16.0","D","D","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","4.0","4.0","-","-"
"Production, transportation, and material moving occupations","10.0","D","D","-"
"Military","5.0","D","D","-"
"No occupation/not working outside home","44.0","15.0","29.0","-"
"Homemakers","D","-","D","-"
"Students or children","36.0","D","D","-"
"Retirees","D","D","-","-"
"Unemployed","D","-","D","-"
"Unknown","225.0","79.0","146.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"California","48.0","22.0","26.0","-"
"Colorado","5.0","D","D","-"
"Connecticut","6.0","D","D","-"
"Florida","30.0","10.0","20.0","-"
"Georgia","5.0","-","5.0","-"
"Illinois","28.0","9.0","19.0","-"
"Maryland","5.0","D","D","-"
"Massachusetts","7.0","D","D","-"
"Michigan","10.0","3.0","7.0","-"
"Minnesota","5.0","D","D","-"
"Missouri","5.0","D","D","-"
"New Jersey","11.0","D","D","-"
"New York","103.0","46.0","57.0","-"
"North Carolina","7.0","3.0","4.0","-"
"Pennsylvania","10.0","3.0","7.0","-"
"South Carolina","4.0","D","D","-"
"Texas","5.0","D","D","-"
"Virginia","6.0","D","D","-"
"Washington","12.0","6.0","6.0","-"
"Wisconsin","4.0","4.0","-","-"
"Other","27.0","6.0","21.0","-"
"Unknown","4.0","-","4.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
