"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Fiji","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1163.0","538.0","625.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","188.0","87.0","101.0","-"
"25-34 years","330.0","142.0","188.0","-"
"35-44 years","224.0","102.0","122.0","-"
"45-54 years","252.0","121.0","131.0","-"
"55-64 years","122.0","62.0","60.0","-"
"65 years and over","47.0","24.0","23.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","270.0","151.0","119.0","-"
"Married","782.0","348.0","434.0","-"
"Other","105.0","37.0","68.0","-"
"Unknown","6.0","2.0","4.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","70.0","33.0","37.0","-"
"Service occupations","63.0","19.0","44.0","-"
"Sales and office occupations","98.0","34.0","64.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","15.0","15.0","-","-"
"Production, transportation, and material moving occupations","52.0","46.0","6.0","-"
"Military","14.0","10.0","4.0","-"
"No occupation/not working outside home","117.0","56.0","61.0","-"
"Homemakers","12.0","-","12.0","-"
"Students or children","84.0","42.0","42.0","-"
"Retirees","11.0","8.0","3.0","-"
"Unemployed","10.0","6.0","4.0","-"
"Unknown","734.0","325.0","409.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","8.0","4.0","4.0","-"
"California","899.0","414.0","485.0","-"
"Florida","5.0","D","D","-"
"Georgia","9.0","5.0","4.0","-"
"Hawaii","14.0","7.0","7.0","-"
"Illinois","3.0","D","D","-"
"Kansas","7.0","D","D","-"
"Michigan","3.0","D","D","-"
"Nebraska","D","D","D","-"
"Nevada","25.0","11.0","14.0","-"
"New Jersey","9.0","4.0","5.0","-"
"New Mexico","D","D","-","-"
"New York","3.0","D","D","-"
"North Carolina","3.0","-","3.0","-"
"Ohio","4.0","D","D","-"
"Oregon","35.0","18.0","17.0","-"
"Texas","17.0","7.0","10.0","-"
"Utah","7.0","D","D","-"
"Virginia","3.0","3.0","-","-"
"Washington","89.0","37.0","52.0","-"
"Other","10.0","4.0","6.0","-"
"Unknown","6.0","2.0","4.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
