"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Belize","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","918.0","339.0","576.0","3.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","75.0","29.0","46.0","-"
"25-34 years","217.0","89.0","125.0","3.0"
"35-44 years","267.0","81.0","186.0","-"
"45-54 years","181.0","69.0","112.0","-"
"55-64 years","107.0","47.0","60.0","-"
"65 years and over","71.0","24.0","47.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","226.0","73.0","153.0","-"
"Married","553.0","227.0","326.0","-"
"Other","125.0","37.0","88.0","-"
"Unknown","14.0","2.0","9.0","3.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","65.0","26.0","39.0","-"
"Service occupations","33.0","7.0","26.0","-"
"Sales and office occupations","31.0","4.0","27.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","16.0","16.0","-","-"
"Production, transportation, and material moving occupations","16.0","D","D","-"
"Military","27.0","D","D","-"
"No occupation/not working outside home","98.0","37.0","61.0","-"
"Homemakers","15.0","-","15.0","-"
"Students or children","55.0","25.0","30.0","-"
"Retirees","14.0","6.0","8.0","-"
"Unemployed","14.0","6.0","8.0","-"
"Unknown","632.0","217.0","412.0","3.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","9.0","D","D","-"
"California","349.0","135.0","214.0","-"
"Colorado","5.0","D","D","-"
"Florida","102.0","40.0","62.0","-"
"Georgia","9.0","4.0","5.0","-"
"Illinois","73.0","24.0","49.0","-"
"Maryland","4.0","D","D","-"
"Massachusetts","7.0","D","D","-"
"Missouri","5.0","D","D","-"
"Nevada","17.0","6.0","11.0","-"
"New Jersey","15.0","6.0","9.0","-"
"New York","189.0","71.0","118.0","-"
"North Carolina","9.0","D","D","-"
"Ohio","5.0","-","5.0","-"
"Oklahoma","4.0","D","D","-"
"Oregon","5.0","D","D","-"
"Pennsylvania","5.0","D","D","-"
"Tennessee","6.0","3.0","3.0","-"
"Texas","40.0","14.0","26.0","-"
"Virginia","10.0","4.0","6.0","-"
"Other","36.0","17.0","19.0","-"
"Unknown","14.0","2.0","9.0","3.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
