"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: South Africa","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","2225.0","1068.0","1155.0","2.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","203.0","107.0","96.0","-"
"25-34 years","463.0","211.0","252.0","-"
"35-44 years","774.0","377.0","397.0","-"
"45-54 years","463.0","216.0","245.0","2.0"
"55-64 years","208.0","107.0","101.0","-"
"65 years and over","114.0","50.0","64.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","411.0","218.0","193.0","-"
"Married","1615.0","773.0","842.0","-"
"Other","182.0","69.0","113.0","-"
"Unknown","17.0","8.0","7.0","2.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","389.0","217.0","172.0","-"
"Service occupations","21.0","9.0","12.0","-"
"Sales and office occupations","94.0","34.0","60.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","13.0","D","D","-"
"Military","19.0","D","D","-"
"No occupation/not working outside home","259.0","88.0","171.0","-"
"Homemakers","76.0","D","D","-"
"Students or children","163.0","80.0","83.0","-"
"Retirees","11.0","5.0","6.0","-"
"Unemployed","9.0","D","D","-"
"Unknown","1422.0","683.0","737.0","2.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","29.0","17.0","12.0","-"
"California","427.0","209.0","218.0","-"
"Colorado","54.0","28.0","26.0","-"
"Connecticut","31.0","8.0","23.0","-"
"Florida","299.0","146.0","153.0","-"
"Georgia","232.0","114.0","118.0","-"
"Illinois","67.0","35.0","32.0","-"
"Maryland","38.0","19.0","19.0","-"
"Massachusetts","56.0","28.0","28.0","-"
"Michigan","28.0","14.0","14.0","-"
"New Jersey","63.0","28.0","35.0","-"
"New York","128.0","61.0","67.0","-"
"North Carolina","75.0","32.0","43.0","-"
"Ohio","27.0","8.0","19.0","-"
"Pennsylvania","44.0","19.0","25.0","-"
"South Carolina","42.0","20.0","22.0","-"
"Tennessee","28.0","12.0","16.0","-"
"Texas","139.0","70.0","69.0","-"
"Virginia","62.0","23.0","39.0","-"
"Washington","61.0","29.0","32.0","-"
"Other","278.0","140.0","138.0","-"
"Unknown","17.0","8.0","7.0","2.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
