"Persons Naturalized During Fiscal Year 2006","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Nigeria","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","8652.0","4299.0","4349.0","4.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","652.0","292.0","359.0","1.0"
"25-34 years","2072.0","864.0","1208.0","-"
"35-44 years","3286.0","1658.0","1626.0","2.0"
"45-54 years","1804.0","1090.0","713.0","1.0"
"55-64 years","562.0","302.0","260.0","-"
"65 years and over","276.0","93.0","183.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1726.0","906.0","820.0","-"
"Married","5782.0","2820.0","2962.0","-"
"Other","1049.0","522.0","527.0","-"
"Unknown","95.0","51.0","40.0","4.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","1180.0","562.0","618.0","-"
"Service occupations","325.0","124.0","201.0","-"
"Sales and office occupations","211.0","120.0","91.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","D","D","-","-"
"Production, transportation, and material moving occupations","155.0","128.0","27.0","-"
"Military","97.0","85.0","12.0","-"
"No occupation/not working outside home","928.0","356.0","572.0","-"
"Homemakers","44.0","-","44.0","-"
"Students or children","817.0","328.0","489.0","-"
"Retirees","26.0","12.0","14.0","-"
"Unemployed","41.0","16.0","25.0","-"
"Unknown","5741.0","2909.0","2828.0","4.0"
"","","","",""
"Leading states of permanent residence","","","",""
"California","689.0","371.0","318.0","-"
"Connecticut","72.0","39.0","33.0","-"
"District of Columbia","83.0","40.0","43.0","-"
"Florida","257.0","118.0","139.0","-"
"Georgia","842.0","406.0","436.0","-"
"Illinois","410.0","219.0","191.0","-"
"Indiana","91.0","56.0","35.0","-"
"Maryland","980.0","451.0","529.0","-"
"Massachusetts","258.0","138.0","120.0","-"
"Michigan","180.0","92.0","88.0","-"
"Minnesota","190.0","94.0","96.0","-"
"Missouri","79.0","44.0","35.0","-"
"New Jersey","594.0","272.0","322.0","-"
"New York","1253.0","594.0","659.0","-"
"North Carolina","283.0","161.0","122.0","-"
"Ohio","155.0","77.0","78.0","-"
"Oklahoma","67.0","37.0","30.0","-"
"Pennsylvania","212.0","111.0","101.0","-"
"Texas","1068.0","490.0","578.0","-"
"Virginia","154.0","87.0","67.0","-"
"Other","639.0","351.0","288.0","-"
"Unknown","96.0","51.0","41.0","4.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
