 Maryland,year: 2005,number of immigrants: 11503.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 4820.0,number female: 6683.0
 Maryland,year: 2006,number of immigrants: 14465.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 6194.0,number female: 8271.0
 Maryland,year: 2007,number of immigrants: 11613.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 5146.0,number female: 6467.0
 Maryland,year: 2008,number of immigrants: 23342.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: El Salvador,number male: 10147.0,number female: 13195.0
 Maryland,year: 2009,number of immigrants: 17099.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 8269.0,number female: 8830.0
 Maryland,year: 2010,number of immigrants: 16220.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 7536.0,number female: 8684.0
 Massachusetts,year: 2003,number of immigrants: 11461.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 5189.0,number female: 6272.0
 Massachusetts,year: 2004,number of immigrants: 16263.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 7395.0,number female: 8868.0
 Massachusetts,year: 2005,number of immigrants: 22685.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 10034.0,number female: 12651.0
 Massachusetts,year: 2006,number of immigrants: 22932.0,Occupation: Students or children,Leading states of permanent residence: ?,Leading countries of birth: Dominican Republic,number male: 10154.0,number female: 12778.0
 Massachusetts,year: 2007,number of immigrants: 20952.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Dominican Republic,number male: 9384.0,number female: 11568.0
 Massachusetts,year: 2008,number of immigrants: 28728.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Dominican Republic,number male: 12689.0,number female: 16039.0
 Massachusetts,year: 2009,number of immigrants: 21748.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Dominican Republic,number male: 10447.0,number female: 11301.0
 Massachusetts,year: 2010,number of immigrants: 21095.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 9993.0,number female: 11102.0
 Michigan,year: 2003,number of immigrants: 5191.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 2468.0,number female: 2723.0
 Michigan,year: 2004,number of immigrants: 14615.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 6854.0,number female: 7761.0
 Michigan,year: 2005,number of immigrants: 11418.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 5457.0,number female: 5961.0
 Michigan,year: 2006,number of immigrants: 11675.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 5446.0,number female: 6229.0
 Michigan,year: 2007,number of immigrants: 10678.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 4946.0,number female: 5732.0
 Michigan,year: 2008,number of immigrants: 14634.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 6776.0,number female: 7858.0
 Michigan,year: 2009,number of immigrants: 10703.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 5288.0,number female: 5415.0
 Michigan,year: 2010,number of immigrants: 11162.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 5463.0,number female: 5698.0
 Minnesota,year: 2003,number of immigrants: 6226.0,"Occupation: Operators, fabricators, laborers",Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 2693.0,number female: 3533.0
 Minnesota,year: 2004,number of immigrants: 7713.0,"Occupation: Operators, fabricators, laborers",Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 3439.0,number female: 4274.0
 Minnesota,year: 2005,number of immigrants: 7383.0,"Occupation: Operators, fabricators, laborers",Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 3348.0,number female: 4035.0
 Minnesota,year: 2006,number of immigrants: 9137.0,Occupation: Students or children,Leading states of permanent residence: ?,Leading countries of birth: Somalia,number male: 4234.0,number female: 4903.0
 Minnesota,year: 2007,number of immigrants: 9124.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Somalia,number male: 4119.0,number female: 5005.0
 Minnesota,year: 2008,number of immigrants: 9220.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Somalia,number male: 4203.0,number female: 5017.0
 Minnesota,year: 2009,number of immigrants: 9089.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Somalia,number male: 4342.0,number female: 4747.0
 Minnesota,year: 2010,number of immigrants: 9020.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Somalia,number male: 4206.0,number female: 4814.0
 Mississippi,year: 2003,number of immigrants: 445.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 199.0,number female: 246.0
 Mississippi,year: 2004,number of immigrants: 557.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 253.0,number female: 304.0
 Mississippi,year: 2005,number of immigrants: 520.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 252.0,number female: 268.0
 Mississippi,year: 2006,number of immigrants: 495.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 214.0,number female: 281.0
 Mississippi,year: 2007,number of immigrants: 657.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 296.0,number female: 361.0
 Mississippi,year: 2008,number of immigrants: 944.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Vietnam,number male: 398.0,number female: 546.0
 Mississippi,year: 2009,number of immigrants: 1170.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Vietnam,number male: 569.0,number female: 601.0
 Mississippi,year: 2010,number of immigrants: 967.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 470.0,number female: 497.0
 Missouri,year: 2003,number of immigrants: 3255.0,"Occupation: Operators, fabricators, laborers",Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 1547.0,number female: 1708.0
 Missouri,year: 2004,number of immigrants: 3999.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 1856.0,number female: 2143.0
 Missouri,year: 2005,number of immigrants: 2733.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 1268.0,number female: 1465.0
 Missouri,year: 2006,number of immigrants: 3711.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Bosnia and Herzegovina,number male: 1622.0,number female: 2089.0
 Missouri,year: 2007,number of immigrants: 4237.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Bosnia and Herzegovina,number male: 1803.0,number female: 2434.0
 Missouri,year: 2008,number of immigrants: 5849.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Bosnia and Herzegovina,number male: 2665.0,number female: 3184.0
 Missouri,year: 2009,number of immigrants: 4526.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Bosnia and Herzegovina,number male: 2166.0,number female: 2360.0
 Missouri,year: 2010,number of immigrants: 4388.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 2102.0,number female: 2286.0
 Montana,year: 2003,number of immigrants: 81.0,Occupation: Service,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 33.0,number female: 48.0
 Montana,year: 2004,number of immigrants: 285.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 107.0,number female: 178.0
 Montana,year: 2005,number of immigrants: 209.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 65.0,number female: 144.0
 Montana,year: 2006,number of immigrants: 225.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Canada,number male: 82.0,number female: 143.0
 Montana,year: 2007,number of immigrants: 251.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Canada,number male: 84.0,number female: 167.0
 Montana,year: 2008,number of immigrants: 358.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Canada,number male: 113.0,number female: 245.0
 Montana,year: 2009,number of immigrants: 267.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Canada,number male: 91.0,number female: 176.0
 Montana,year: 2010,number of immigrants: 259.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Canada,number male: 81.0,number female: 178.0
 Nebraska,year: 2003,number of immigrants: 789.0,"Occupation: Operators, fabricators, laborers",Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 423.0,number female: 366.0
 Nebraska,year: 2004,number of immigrants: 1537.0,"Occupation: Operators, fabricators, laborers",Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 789.0,number female: 748.0
 Nebraska,year: 2005,number of immigrants: 1365.0,"Occupation: Operators, fabricators, laborers",Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 647.0,number female: 718.0
 Nebraska,year: 2006,number of immigrants: 1797.0,"Occupation: Production, transportation, and material moving occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 873.0,number female: 924.0
 Nebraska,year: 2007,number of immigrants: 2188.0,"Occupation: Production, transportation, and material moving occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 1070.0,number female: 1118.0
 Nebraska,year: 2008,number of immigrants: 2866.0,"Occupation: Production, transportation, and material moving occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 1358.0,number female: 1508.0
 Nebraska,year: 2009,number of immigrants: 1644.0,"Occupation: Production, transportation, and material moving occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 825.0,number female: 819.0
 Nebraska,year: 2010,number of immigrants: 1590.0,"Occupation: Production, transportation, and material moving occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 756.0,number female: 834.0
 Nevada,year: 2003,number of immigrants: 4095.0,Occupation: Service,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 1761.0,number female: 2334.0
 Nevada,year: 2004,number of immigrants: 4622.0,Occupation: Service,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 2053.0,number female: 2569.0
 Nevada,year: 2005,number of immigrants: 5901.0,Occupation: Service,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 2472.0,number female: 3429.0
 Nevada,year: 2006,number of immigrants: 8202.0,Occupation: Service occupations,Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 3602.0,number female: 4600.0
 Nevada,year: 2007,number of immigrants: 8363.0,Occupation: Service occupations,Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 3592.0,number female: 4771.0
 Nevada,year: 2008,number of immigrants: 13150.0,Occupation: Service occupations,Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 5620.0,number female: 7530.0
 Nevada,year: 2009,number of immigrants: 8470.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 3708.0,number female: 4762.0
 Nevada,year: 2010,number of immigrants: 6791.0,Occupation: Service occupations,Leading states of permanent residence: ?,Leading countries of birth: Philippines,number male: 3136.0,number female: 3655.0
 New Hampshire,year: 2003,number of immigrants: 1027.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 497.0,number female: 530.0
 New Hampshire,year: 2004,number of immigrants: 958.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 444.0,number female: 514.0
 New Hampshire,year: 2005,number of immigrants: 971.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 445.0,number female: 526.0
 New Hampshire,year: 2006,number of immigrants: 2483.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Bosnia and Herzegovina,number male: 1092.0,number female: 1391.0
 New Hampshire,year: 2007,number of immigrants: 1821.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 786.0,number female: 1035.0
 New Hampshire,year: 2008,number of immigrants: 1617.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 733.0,number female: 884.0
 New Hampshire,year: 2009,number of immigrants: 1492.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 691.0,number female: 801.0
 New Hampshire,year: 2010,number of immigrants: 1670.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 803.0,number female: 867.0
 New Jersey,year: 2003,number of immigrants: 22968.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 10518.0,number female: 12450.0
 New Jersey,year: 2004,number of immigrants: 30291.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 14090.0,number female: 16201.0
 New Jersey,year: 2005,number of immigrants: 33160.0,"Occupation: Operators, fabricators, laborers",Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 14956.0,number female: 18204.0
 New Jersey,year: 2006,number of immigrants: 39801.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 17763.0,number female: 22038.0
 New Jersey,year: 2007,number of immigrants: 35235.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 16064.0,number female: 19171.0
 New Jersey,year: 2008,number of immigrants: 59950.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 26332.0,number female: 33612.0
 New Jersey,year: 2009,number of immigrants: 35077.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 16874.0,number female: 18203.0
 New Jersey,year: 2010,number of immigrants: 33864.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 15960.0,number female: 17897.0
 New Mexico,year: 2003,number of immigrants: 993.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 418.0,number female: 575.0
 New Mexico,year: 2004,number of immigrants: 1449.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 634.0,number female: 815.0
 New Mexico,year: 2005,number of immigrants: 1401.0,Occupation: Military,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 593.0,number female: 808.0
 New Mexico,year: 2006,number of immigrants: 1538.0,Occupation: Students or children,Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 695.0,number female: 843.0
 New Mexico,year: 2007,number of immigrants: 1704.0,Occupation: Students or children,Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 718.0,number female: 986.0
 New Mexico,year: 2008,number of immigrants: 3058.0,Occupation: Students or children,Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 1320.0,number female: 1738.0
 New Mexico,year: 2009,number of immigrants: 3062.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 1419.0,number female: 1643.0
 New Mexico,year: 2010,number of immigrants: 2205.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 1010.0,number female: 1195.0
 New York,year: 2003,number of immigrants: 63888.0,Occupation: Service,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 28358.0,number female: 35530.0
 New York,year: 2004,number of immigrants: 66234.0,Occupation: Service,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 31022.0,number female: 35212.0
 New York,year: 2005,number of immigrants: 84624.0,Occupation: Service,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 37726.0,number female: 46898.0
 New York,year: 2006,number of immigrants: 103870.0,Occupation: Students or children,Leading states of permanent residence: ?,Leading countries of birth: Dominican Republic,number male: 46434.0,number female: 57436.0
 New York,year: 2007,number of immigrants: 73676.0,Occupation: Students or children,Leading states of permanent residence: ?,Leading countries of birth: Dominican Republic,number male: 32859.0,number female: 40817.0
 New York,year: 2008,number of immigrants: 90572.0,Occupation: Students or children,Leading states of permanent residence: ?,Leading countries of birth: Dominican Republic,number male: 39698.0,number female: 50873.0
 New York,year: 2009,number of immigrants: 88733.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Dominican Republic,number male: 41353.0,number female: 47380.0
 New York,year: 2010,number of immigrants: 67972.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: China,number male: 31474.0,number female: 36498.0
 North Carolina,year: 2003,number of immigrants: 3577.0,Occupation: Military,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 1925.0,number female: 1652.0
 North Carolina,year: 2004,number of immigrants: 5084.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 2707.0,number female: 2377.0
 North Carolina,year: 2005,number of immigrants: 5862.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 2982.0,number female: 2880.0
 North Carolina,year: 2006,number of immigrants: 12592.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 6128.0,number female: 6464.0
 North Carolina,year: 2007,number of immigrants: 6606.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 3257.0,number female: 3349.0
 North Carolina,year: 2008,number of immigrants: 8509.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 4180.0,number female: 4329.0
 North Carolina,year: 2009,number of immigrants: 16294.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 7848.0,number female: 8446.0
 North Carolina,year: 2010,number of immigrants: 9988.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 4863.0,number female: 5125.0
 North Dakota,year: 2003,number of immigrants: 146.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 63.0,number female: 83.0
 North Dakota,year: 2004,number of immigrants: 267.0,Occupation: Military,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 137.0,number female: 130.0
 North Dakota,year: 2005,number of immigrants: 203.0,Occupation: Military,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 96.0,number female: 107.0
 North Dakota,year: 2006,number of immigrants: 329.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Bosnia and Herzegovina,number male: 160.0,number female: 169.0
 North Dakota,year: 2007,number of immigrants: 415.0,"Occupation: Production, transportation, and material moving occupations",Leading states of permanent residence: ?,Leading countries of birth: Bosnia and Herzegovina,number male: 205.0,number female: 210.0
 North Dakota,year: 2008,number of immigrants: 336.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Bosnia and Herzegovina,number male: 148.0,number female: 188.0
 North Dakota,year: 2009,number of immigrants: 273.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Bosnia and Herzegovina,number male: 127.0,number female: 146.0
 North Dakota,year: 2010,number of immigrants: 286.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Philippines,number male: 120.0,number female: 166.0
 Ohio,year: 2003,number of immigrants: 2764.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 1232.0,number female: 1532.0
 Ohio,year: 2004,number of immigrants: 8590.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 4065.0,number female: 4525.0
 Ohio,year: 2005,number of immigrants: 9415.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 4307.0,number female: 5108.0
 Ohio,year: 2006,number of immigrants: 8796.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 4019.0,number female: 4777.0
 Ohio,year: 2007,number of immigrants: 9250.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 4183.0,number female: 5067.0
 Ohio,year: 2008,number of immigrants: 11142.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 5183.0,number female: 5958.0
 Ohio,year: 2009,number of immigrants: 8072.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 4003.0,number female: 4069.0
 Ohio,year: 2010,number of immigrants: 8617.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 4258.0,number female: 4359.0
 Oklahoma,year: 2003,number of immigrants: 1573.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 728.0,number female: 845.0
 Oklahoma,year: 2004,number of immigrants: 1765.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 842.0,number female: 923.0
 Oklahoma,year: 2005,number of immigrants: 1799.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 787.0,number female: 1012.0
 Oklahoma,year: 2006,number of immigrants: 2246.0,Occupation: Students or children,Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 1060.0,number female: 1186.0
 Oklahoma,year: 2007,number of immigrants: 1812.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 840.0,number female: 972.0
 Oklahoma,year: 2008,number of immigrants: 3335.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 1432.0,number female: 1903.0
 Oklahoma,year: 2009,number of immigrants: 2256.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 1079.0,number female: 1177.0
 Oklahoma,year: 2010,number of immigrants: 2678.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 1377.0,number female: 1301.0
 Oregon,year: 2003,number of immigrants: 4300.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 1889.0,number female: 2411.0
 Oregon,year: 2004,number of immigrants: 3612.0,Occupation: Service,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 1574.0,number female: 2038.0
 Oregon,year: 2005,number of immigrants: 4777.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 1999.0,number female: 2778.0
 Oregon,year: 2006,number of immigrants: 4332.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 1886.0,number female: 2446.0
 Oregon,year: 2007,number of immigrants: 5572.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 2453.0,number female: 3119.0
 Oregon,year: 2008,number of immigrants: 9257.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 3992.0,number female: 5265.0
 Oregon,year: 2009,number of immigrants: 5051.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 2350.0,number female: 2701.0
 Oregon,year: 2010,number of immigrants: 4910.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Mexico,number male: 2213.0,number female: 2697.0
 Pennsylvania,year: 2003,number of immigrants: 9443.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 4386.0,number female: 5057.0
 Pennsylvania,year: 2004,number of immigrants: 10205.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 4816.0,number female: 5389.0
 Pennsylvania,year: 2005,number of immigrants: 13307.0,"Occupation: Operators, fabricators, laborers",Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 6077.0,number female: 7230.0
 Pennsylvania,year: 2006,number of immigrants: 15846.0,Occupation: Students or children,Leading states of permanent residence: ?,Leading countries of birth: India,number male: 7287.0,number female: 8559.0
 Pennsylvania,year: 2007,number of immigrants: 11371.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 5192.0,number female: 6179.0
 Pennsylvania,year: 2008,number of immigrants: 19673.0,Occupation: Students or children,Leading states of permanent residence: ?,Leading countries of birth: India,number male: 8915.0,number female: 10758.0
 Pennsylvania,year: 2009,number of immigrants: 16905.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 8090.0,number female: 8815.0
 Pennsylvania,year: 2010,number of immigrants: 16143.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: India,number male: 7736.0,number female: 8407.0
 Puerto Rico,year: 2008,number of immigrants: 2622.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Dominican Republic,number male: 1094.0,number female: 1528.0
 Puerto Rico,year: 2009,number of immigrants: 1253.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Dominican Republic,number male: 538.0,number female: 715.0
 Puerto Rico,year: 2010,number of immigrants: 1318.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Dominican Republic,number male: 610.0,number female: 708.0
 Rhode Island,year: 2003,number of immigrants: 1620.0,"Occupation: Operators, fabricators, laborers",Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 674.0,number female: 946.0
 Rhode Island,year: 2004,number of immigrants: 2185.0,"Occupation: Operators, fabricators, laborers",Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 938.0,number female: 1247.0
 Rhode Island,year: 2005,number of immigrants: 2604.0,"Occupation: Operators, fabricators, laborers",Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 1165.0,number female: 1439.0
 Rhode Island,year: 2006,number of immigrants: 2266.0,"Occupation: Production, transportation, and material moving occupations",Leading states of permanent residence: ?,Leading countries of birth: Dominican Republic,number male: 970.0,number female: 1296.0
 Rhode Island,year: 2007,number of immigrants: 2088.0,"Occupation: Production, transportation, and material moving occupations",Leading states of permanent residence: ?,Leading countries of birth: Dominican Republic,number male: 815.0,number female: 1273.0
 Rhode Island,year: 2008,number of immigrants: 3721.0,"Occupation: Production, transportation, and material moving occupations",Leading states of permanent residence: ?,Leading countries of birth: Dominican Republic,number male: 1557.0,number female: 2164.0
 Rhode Island,year: 2009,number of immigrants: 2458.0,"Occupation: Production, transportation, and material moving occupations",Leading states of permanent residence: ?,Leading countries of birth: Dominican Republic,number male: 1207.0,number female: 1251.0
 Rhode Island,year: 2010,number of immigrants: 2078.0,"Occupation: Management, professional, and related occupations",Leading states of permanent residence: ?,Leading countries of birth: Dominican Republic,number male: 1018.0,number female: 1060.0
 South Carolina,year: 2003,number of immigrants: 1020.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 488.0,number female: 532.0
 South Carolina,year: 2004,number of immigrants: 1748.0,Occupation: Professional and technical,Leading states of permanent residence: ?,Leading countries of birth: ?,number male: 782.0,number female: 966.0
