"Persons Naturalized During Fiscal Year 2009","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Chile","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1585.0","715.0","870.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","79.0","33.0","46.0","-"
"25-34 years","319.0","129.0","190.0","-"
"35-44 years","429.0","187.0","242.0","-"
"45-54 years","317.0","158.0","159.0","-"
"55-64 years","272.0","129.0","143.0","-"
"65 years and over","169.0","79.0","90.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","199.0","90.0","109.0","-"
"Married","1132.0","520.0","612.0","-"
"Other","246.0","100.0","146.0","-"
"Unknown","8.0","5.0","3.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","273.0","136.0","137.0","-"
"Service occupations","58.0","19.0","39.0","-"
"Sales and office occupations","78.0","20.0","58.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","26.0","D","D","-"
"Production, transportation, and material moving occupations","68.0","45.0","23.0","-"
"Military","D","D","D","-"
"No occupation/not working outside home","177.0","50.0","127.0","-"
"Homemakers","39.0","D","D","-"
"Students or children","96.0","25.0","71.0","-"
"Retirees","28.0","19.0","9.0","-"
"Unemployed","14.0","D","D","-"
"Unknown","894.0","413.0","481.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","12.0","D","D","-"
"California","278.0","119.0","159.0","-"
"Colorado","15.0","8.0","7.0","-"
"Connecticut","34.0","16.0","18.0","-"
"Florida","368.0","152.0","216.0","-"
"Georgia","27.0","9.0","18.0","-"
"Illinois","27.0","15.0","12.0","-"
"Maryland","47.0","24.0","23.0","-"
"Massachusetts","45.0","22.0","23.0","-"
"Michigan","5.0","D","D","-"
"Minnesota","19.0","9.0","10.0","-"
"Nevada","20.0","8.0","12.0","-"
"New Jersey","98.0","54.0","44.0","-"
"New York","182.0","94.0","88.0","-"
"North Carolina","38.0","15.0","23.0","-"
"Pennsylvania","24.0","9.0","15.0","-"
"Texas","79.0","39.0","40.0","-"
"Virginia","56.0","21.0","35.0","-"
"Washington","30.0","13.0","17.0","-"
"Other","173.0","77.0","96.0","-"
"Unknown","8.0","5.0","3.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
