"Persons Naturalized During Fiscal Year 2009","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Australia","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","1392.0","679.0","713.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","62.0","26.0","36.0","-"
"25-34 years","233.0","96.0","137.0","-"
"35-44 years","500.0","259.0","241.0","-"
"45-54 years","330.0","167.0","163.0","-"
"55-64 years","190.0","93.0","97.0","-"
"65 years and over","77.0","38.0","39.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","189.0","96.0","93.0","-"
"Married","1003.0","490.0","513.0","-"
"Other","193.0","92.0","101.0","-"
"Unknown","7.0","1.0","6.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","422.0","239.0","183.0","-"
"Service occupations","47.0","16.0","31.0","-"
"Sales and office occupations","79.0","25.0","54.0","-"
"Farming, fishing, and forestry occupations","D","D","-","-"
"Construction, extraction, maintenance and repair occupations","11.0","D","D","-"
"Production, transportation, and material moving occupations","26.0","20.0","6.0","-"
"Military","D","D","D","-"
"No occupation/not working outside home","135.0","49.0","86.0","-"
"Homemakers","27.0","D","D","-"
"Students or children","85.0","39.0","46.0","-"
"Retirees","14.0","6.0","8.0","-"
"Unemployed","9.0","D","D","-"
"Unknown","664.0","314.0","350.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","37.0","20.0","17.0","-"
"California","349.0","162.0","187.0","-"
"Colorado","57.0","28.0","29.0","-"
"Connecticut","26.0","13.0","13.0","-"
"Florida","68.0","39.0","29.0","-"
"Georgia","27.0","11.0","16.0","-"
"Illinois","28.0","11.0","17.0","-"
"Maryland","34.0","19.0","15.0","-"
"Massachusetts","34.0","19.0","15.0","-"
"Michigan","11.0","6.0","5.0","-"
"Nevada","18.0","10.0","8.0","-"
"New Jersey","40.0","22.0","18.0","-"
"New York","136.0","77.0","59.0","-"
"North Carolina","45.0","23.0","22.0","-"
"Ohio","17.0","6.0","11.0","-"
"Pennsylvania","28.0","14.0","14.0","-"
"Texas","73.0","35.0","38.0","-"
"Virginia","37.0","18.0","19.0","-"
"Washington","73.0","33.0","40.0","-"
"Other","247.0","112.0","135.0","-"
"Unknown","7.0","1.0","6.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
