"Persons Naturalized During Fiscal Year 2009","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Ecuador","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","7609.0","3491.0","4115.0","3.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","764.0","342.0","422.0","-"
"25-34 years","2095.0","936.0","1159.0","-"
"35-44 years","1934.0","950.0","984.0","-"
"45-54 years","1317.0","621.0","695.0","1.0"
"55-64 years","929.0","406.0","521.0","2.0"
"65 years and over","570.0","236.0","334.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1431.0","725.0","706.0","-"
"Married","4884.0","2232.0","2652.0","-"
"Other","1221.0","498.0","723.0","-"
"Unknown","73.0","36.0","34.0","3.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","657.0","306.0","351.0","-"
"Service occupations","364.0","179.0","185.0","-"
"Sales and office occupations","363.0","92.0","271.0","-"
"Farming, fishing, and forestry occupations","7.0","7.0","-","-"
"Construction, extraction, maintenance and repair occupations","87.0","82.0","5.0","-"
"Production, transportation, and material moving occupations","558.0","348.0","210.0","-"
"Military","65.0","53.0","12.0","-"
"No occupation/not working outside home","991.0","305.0","686.0","-"
"Homemakers","165.0","D","D","-"
"Students or children","566.0","212.0","354.0","-"
"Retirees","107.0","46.0","61.0","-"
"Unemployed","153.0","D","D","-"
"Unknown","4517.0","2119.0","2395.0","3.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","28.0","13.0","15.0","-"
"California","462.0","213.0","249.0","-"
"Colorado","17.0","7.0","10.0","-"
"Connecticut","280.0","142.0","138.0","-"
"Florida","1146.0","498.0","648.0","-"
"Georgia","63.0","21.0","42.0","-"
"Illinois","191.0","90.0","101.0","-"
"Maryland","101.0","40.0","61.0","-"
"Massachusetts","84.0","37.0","47.0","-"
"Minnesota","76.0","37.0","39.0","-"
"Nevada","37.0","11.0","26.0","-"
"New Jersey","1244.0","584.0","660.0","-"
"New York","2838.0","1344.0","1494.0","-"
"North Carolina","214.0","102.0","112.0","-"
"Ohio","27.0","13.0","14.0","-"
"Pennsylvania","120.0","57.0","63.0","-"
"Texas","134.0","57.0","77.0","-"
"Virginia","115.0","39.0","76.0","-"
"Washington","32.0","16.0","16.0","-"
"Other","330.0","136.0","194.0","-"
"Unknown","70.0","34.0","33.0","3.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
