"Persons Naturalized During Fiscal Year 2009","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Bangladesh","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","6644.0","3532.0","3111.0","1.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","671.0","282.0","389.0","-"
"25-34 years","2598.0","1121.0","1477.0","-"
"35-44 years","1896.0","1199.0","697.0","-"
"45-54 years","846.0","556.0","289.0","1.0"
"55-64 years","414.0","254.0","160.0","-"
"65 years and over","219.0","120.0","99.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1082.0","787.0","295.0","-"
"Married","5210.0","2602.0","2608.0","-"
"Other","318.0","125.0","193.0","-"
"Unknown","34.0","18.0","15.0","1.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","968.0","683.0","285.0","-"
"Service occupations","335.0","228.0","107.0","-"
"Sales and office occupations","605.0","329.0","276.0","-"
"Farming, fishing, and forestry occupations","D","-","D","-"
"Construction, extraction, maintenance and repair occupations","21.0","D","D","-"
"Production, transportation, and material moving occupations","369.0","253.0","116.0","-"
"Military","D","D","D","-"
"No occupation/not working outside home","1066.0","354.0","712.0","-"
"Homemakers","265.0","D","D","-"
"Students or children","645.0","286.0","359.0","-"
"Retirees","24.0","D","D","-"
"Unemployed","132.0","50.0","82.0","-"
"Unknown","3270.0","1659.0","1610.0","1.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","69.0","33.0","36.0","-"
"California","544.0","278.0","266.0","-"
"Connecticut","129.0","70.0","59.0","-"
"Florida","377.0","212.0","165.0","-"
"Georgia","151.0","82.0","69.0","-"
"Illinois","59.0","32.0","27.0","-"
"Maryland","148.0","68.0","80.0","-"
"Massachusetts","113.0","60.0","53.0","-"
"Michigan","274.0","142.0","132.0","-"
"Minnesota","85.0","54.0","31.0","-"
"Nevada","30.0","16.0","14.0","-"
"New Jersey","375.0","206.0","169.0","-"
"New York","2995.0","1579.0","1416.0","-"
"North Carolina","66.0","35.0","31.0","-"
"Ohio","43.0","15.0","28.0","-"
"Pennsylvania","175.0","98.0","77.0","-"
"Texas","343.0","188.0","155.0","-"
"Virginia","313.0","149.0","164.0","-"
"Washington","29.0","17.0","12.0","-"
"Other","292.0","180.0","112.0","-"
"Unknown","34.0","18.0","15.0","1.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
