"Persons Naturalized During Fiscal Year 2009","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Iraq","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","4197.0","2298.0","1896.0","3.0"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","509.0","242.0","267.0","-"
"25-34 years","979.0","434.0","544.0","1.0"
"35-44 years","1249.0","827.0","422.0","-"
"45-54 years","666.0","404.0","260.0","2.0"
"55-64 years","392.0","206.0","186.0","-"
"65 years and over","402.0","185.0","217.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","1150.0","809.0","341.0","-"
"Married","2611.0","1327.0","1284.0","-"
"Other","375.0","124.0","251.0","-"
"Unknown","61.0","38.0","20.0","3.0"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","441.0","282.0","159.0","-"
"Service occupations","173.0","89.0","84.0","-"
"Sales and office occupations","207.0","101.0","106.0","-"
"Farming, fishing, and forestry occupations","3.0","3.0","-","-"
"Construction, extraction, maintenance and repair occupations","46.0","42.0","4.0","-"
"Production, transportation, and material moving occupations","260.0","206.0","54.0","-"
"Military","36.0","30.0","6.0","-"
"No occupation/not working outside home","805.0","289.0","516.0","-"
"Homemakers","156.0","D","D","-"
"Students or children","423.0","171.0","252.0","-"
"Retirees","37.0","D","D","-"
"Unemployed","189.0","94.0","95.0","-"
"Unknown","2226.0","1256.0","967.0","3.0"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","273.0","157.0","116.0","-"
"California","731.0","399.0","332.0","-"
"Colorado","30.0","14.0","16.0","-"
"Connecticut","44.0","34.0","10.0","-"
"Florida","79.0","42.0","37.0","-"
"Georgia","85.0","48.0","37.0","-"
"Illinois","227.0","123.0","104.0","-"
"Massachusetts","57.0","30.0","27.0","-"
"Michigan","892.0","441.0","451.0","-"
"Minnesota","47.0","22.0","25.0","-"
"Nevada","19.0","10.0","9.0","-"
"New Jersey","40.0","25.0","15.0","-"
"New York","126.0","71.0","55.0","-"
"North Carolina","25.0","11.0","14.0","-"
"Ohio","53.0","28.0","25.0","-"
"Pennsylvania","82.0","38.0","44.0","-"
"Texas","238.0","125.0","113.0","-"
"Virginia","195.0","106.0","89.0","-"
"Washington","90.0","45.0","45.0","-"
"Other","803.0","491.0","312.0","-"
"Unknown","61.0","38.0","20.0","3.0"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
