"Persons Naturalized During Fiscal Year 2009","","","",""
"by Region/Country of Birth and Selected Characteristics","","","",""
"","","","",""
"Region/Country: Saint Lucia","","","",""
"","","","",""
"Characteristic","Total","Male","Female","Unknown"
"Total","583.0","242.0","341.0","-"
"","","","",""
"Age","","","",""
"Under 18 years","-","-","-","-"
"18-24 years","41.0","14.0","27.0","-"
"25-34 years","174.0","72.0","102.0","-"
"35-44 years","162.0","73.0","89.0","-"
"45-54 years","122.0","47.0","75.0","-"
"55-64 years","55.0","27.0","28.0","-"
"65 years and over","29.0","9.0","20.0","-"
"Unknown","-","-","-","-"
"","","","",""
"Marital status","","","",""
"Single","174.0","65.0","109.0","-"
"Married","334.0","147.0","187.0","-"
"Other","73.0","29.0","44.0","-"
"Unknown","2.0","1.0","1.0","-"
"","","","",""
"Occupation","","","",""
"Management, professional, and related occupations","56.0","13.0","43.0","-"
"Service occupations","36.0","9.0","27.0","-"
"Sales and office occupations","27.0","3.0","24.0","-"
"Farming, fishing, and forestry occupations","-","-","-","-"
"Construction, extraction, maintenance and repair occupations","16.0","D","D","-"
"Production, transportation, and material moving occupations","22.0","15.0","7.0","-"
"Military","13.0","D","D","-"
"No occupation/not working outside home","77.0","30.0","47.0","-"
"Homemakers","8.0","-","8.0","-"
"Students or children","49.0","16.0","33.0","-"
"Retirees","7.0","D","D","-"
"Unemployed","13.0","D","D","-"
"Unknown","336.0","149.0","187.0","-"
"","","","",""
"Leading states of permanent residence","","","",""
"Arizona","D","D","-","-"
"California","22.0","7.0","15.0","-"
"Colorado","D","D","D","-"
"Connecticut","29.0","12.0","17.0","-"
"Florida","75.0","34.0","41.0","-"
"Georgia","14.0","6.0","8.0","-"
"Illinois","6.0","D","D","-"
"Maryland","11.0","4.0","7.0","-"
"Massachusetts","9.0","3.0","6.0","-"
"Michigan","3.0","D","D","-"
"Minnesota","D","-","D","-"
"Nevada","3.0","3.0","-","-"
"New Jersey","22.0","10.0","12.0","-"
"New York","236.0","87.0","149.0","-"
"North Carolina","6.0","D","D","-"
"Pennsylvania","14.0","3.0","11.0","-"
"Texas","30.0","17.0","13.0","-"
"Virginia","10.0","5.0","5.0","-"
"Washington","D","D","D","-"
"Other","85.0","40.0","45.0","-"
"Unknown","2.0","1.0","1.0","-"
"D  Data withheld to limit disclosure.","","","",""
"- Represents zero.","","","",""
"Source: U.S. Department of Homeland Security","","","",""
